Fecha,liquidez,fondeo,activos,cartera,solvencia,ICVLF_equal,ICVLF_equal_100,ICVLF_alt_pesos_100,ICVLF_pca_global_100,ICVLF_nucleo_100,ICVLF_pca_interno_100,ICVLF_robust_z_100,nivel_vulnerabilidad
2011-09-01,-0.9220153034500513,-0.6062682832725026,-0.7318056280047068,-0.17348565011406403,-1.3611859470569156,-0.7589521623796481,27.81419596257296,48.905622711611656,35.639651867229304,66.14390612957648,34.038072789306746,48.54403721246795,Baja
2011-10-01,-0.6494380065494729,-0.7493123930260522,-0.6590453167997239,-0.14178520578569853,-1.108785376507088,-0.6616732597336071,31.918560968457264,52.29940447548401,41.11449189857223,67.58151527283282,37.32678088091192,52.86964995124708,Baja
2011-11-01,-0.4542714392721585,0.3313228552596483,-0.13427797509795,-0.15021271648954804,-0.7129805607318439,-0.22408396726637042,50.381209395806614,67.67344428721721,44.99365178544581,81.74085463159189,52.949598662477406,64.18397174867354,Moderada
2011-12-01,-0.42762403366120094,0.024975370914848423,0.013296811333388335,-0.22585577942854868,-0.7987770692494119,-0.282796940018185,47.904007616189354,65.47786344804561,47.21352532854341,78.63663555527997,50.65607432636251,62.70750174554713,Baja
2012-01-01,-0.33925270234043914,0.10367317323295543,-0.3300606607649507,-0.20523322942060385,-0.8868567081538462,-0.33154602548937695,45.847199459082056,65.25463419667561,43.60103496682314,80.49083307303681,48.83200777423458,62.67662171572048,Baja
2012-02-01,-0.4284072928358699,0.6793770990910771,-0.2341066864457431,-0.4332675708478254,-0.702209311070503,-0.22372275242177286,50.39644967429912,69.01376108613793,42.131112107406416,85.8907447757324,52.15244125243875,65.38111989579821,Moderada
2012-03-01,-0.47344499813674806,0.5884247443103541,-0.30483764394853125,-0.5022793645610105,-1.0130228848027425,-0.3410320294277357,45.44696856059068,65.9577077482673,38.86123340296295,84.38147477264523,47.09412975627131,62.354065549194296,Baja
2012-04-01,-0.3867616215094336,0.5695281031545387,-0.5080656277107535,-0.46391776470422247,-0.9607474454458849,-0.34999287124315115,45.06889515957506,66.16402118973153,38.238313858430445,85.13379804092638,46.83591399434296,63.20974027574458,Baja
2012-05-01,-0.3868973028199375,0.4360351696837836,-1.030966445974689,-0.5244315068967836,-1.1490394372331174,-0.5310599046481488,37.42936412651194,61.44675460763825,32.51255999907961,83.65073626624647,40.50189094731792,58.79101296395052,Baja
2012-06-01,-0.47913873426855563,0.8452850614034934,-1.1747963812371662,-0.5521361611734237,-1.1408501109301377,-0.500327265241158,38.72602729076945,62.9695391789331,28.516829647066427,87.16901811364706,41.406601149132385,59.202979418466114,Baja
2012-07-01,-0.449143658515383,0.28561364493950425,-1.1973681700405485,-0.4214738226843465,-1.300381669216839,-0.6165507351035227,33.82235825678336,58.61014471817904,30.224387895698268,81.29046631434551,37.09859274493153,56.694302992236125,Baja
2012-08-01,-0.36708621081218246,0.8387192481794384,-1.0005565459408883,-0.4385719588238534,-1.009012156387227,-0.3953015247569425,43.15724477200451,66.13992022412174,32.19334436213436,88.33975020526061,45.03235513763253,62.14302922453664,Baja
2012-09-01,-0.45122981529457457,1.0721834106590822,-0.7605115329895648,-0.43741295817090897,-0.9285308966531609,-0.3011003584898254,47.13175476156575,68.60870200628199,33.269836144321,89.99696720254896,47.90168867368982,63.37919559810291,Baja
2012-10-01,-0.39062342361241015,1.1864386495673331,-1.0317366303214677,-0.26470664554866796,-0.836167912407869,-0.26735919246461637,48.555352862743916,70.10171084727305,31.73264075777122,91.93764884930069,49.44958375938896,65.52103407001573,Baja
2012-11-01,-0.4978109751949246,1.0359744737043683,-0.7760397420043911,-0.5017892601201346,-0.8504534219513076,-0.31802378511327795,46.41772614771834,67.61188158915607,33.57496983222304,89.07813085773779,47.78730962306288,62.91236189585272,Baja
2012-12-01,-0.4525268728943286,1.4673934888895104,-0.5409490941016205,-0.7265674486780734,-0.8606594872062756,-0.22266188279815757,50.44120959696,71.80492203659638,33.3277244820873,94.36876544652796,51.14278750197462,67.09471385161818,Moderada
2013-01-01,-0.42787263090733335,1.746675229240468,-0.6944501863565503,-0.6849895836405675,-0.8286550031807743,-0.17785843496895154,52.33154448367493,73.99413090359891,31.023674783269573,97.74196390475535,52.817892850768466,69.17213163070724,Moderada
2013-02-01,-0.4533368937477455,1.4004952212205386,-0.6132783828755349,-0.5911957515681974,-0.6691967918384608,-0.18530251976188,52.017465682476875,72.19626283830294,34.88768490531598,93.6173128126671,52.69129044011126,67.37636815370884,Moderada
2013-03-01,-0.403319854389208,1.6270941100825393,-0.8825720515165301,-0.7330057141166177,-0.6931419189544069,-0.21698908577884468,50.680554706107365,72.53701165143485,31.21685942235843,96.68730280008869,51.290591576575444,68.02063856507833,Moderada
2013-04-01,-0.2802716888743968,1.5814392733772151,-1.214454164258723,-0.5578431127350592,-0.6080341926248137,-0.2158327770231555,50.72934137067448,73.0991866921367,30.324518071561716,97.54624373695667,52.774872218929374,68.89835103918837,Moderada
2013-05-01,-0.22669080866965474,1.297177070096275,-1.2332502941505041,-0.5199985940501487,-0.7268940640770887,-0.28193133817022425,47.94052885396201,71.02879919210018,31.01446812928321,94.98605366878216,50.42441055586784,67.32668995630489,Baja
2013-06-01,-0.190547862386262,1.4578775934755202,-1.088113993927748,-0.4422538735036988,-0.6598946362422058,-0.18458655451687886,52.047673493390455,74.16630321170628,32.43579603182069,97.17069822212048,53.95142840943254,69.52641950723472,Moderada
2013-07-01,-0.13813614651178815,1.0137303487049871,-1.0123884838232107,-0.5303930525838817,-0.8025251216648895,-0.2939424911757566,47.4337575527313,70.49347203805195,34.38461408528758,92.82306661910816,49.389046649865186,67.05811119000835,Baja
2013-08-01,-0.203350687239576,1.1403270445472424,-1.0220615957555101,-0.5023649015460504,-0.6783958090245518,-0.2531691898036892,49.154053596106735,71.30319444146254,34.32116771788419,93.50430939070132,51.94782354128031,67.22843433658501,Moderada
2013-09-01,-0.16187848993407533,1.18028857101577,-1.1965659715043686,-0.6637797488346652,-0.6812961298186718,-0.30464635381520216,46.98214309111483,70.4198251594859,32.554160326640194,94.40809218525321,49.9106802561869,67.11475467637604,Baja
2013-10-01,-0.26803498051971364,1.3365122433684977,-1.3508200518170355,-0.7375617022086336,-0.6117016524964664,-0.3263212287346703,46.0676426628968,69.5643841971283,30.131976599404478,94.96375702968992,49.80824351591864,66.33862492752047,Baja
2013-11-01,-0.22111298473948707,1.097210254516571,-1.508924825212118,-0.7289207168217123,-0.638868009922846,-0.40012325643591845,42.953807580253276,67.25104792815836,30.043916898838983,92.82864985668765,48.191449942393746,64.65321175606906,Baja
2013-12-01,-0.4074176356768375,0.6999367680160962,-1.2054109530285742,-0.8129370002671079,-0.7838840270114357,-0.5019425695935719,38.657874808807115,62.31979774003299,32.15714107969373,86.35187518092172,44.36315638801914,59.37801488407915,Baja
2014-01-01,-0.3561916972000411,1.1907493653108379,-1.3797513860065111,-0.8111041559924591,-0.5868712689877107,-0.3886338285751768,43.438566396055755,66.85801813713508,30.123264070399546,92.36762737682773,48.69475004722257,63.365929923389665,Baja
2014-02-01,-0.31678418863537056,0.9776389359788897,-1.5645506198899766,-0.49458308898642095,-0.6161488631179498,-0.40288556493016564,42.837261011461294,66.09338208025582,30.075489731589165,90.43980553745673,48.31965280103845,62.93864947746689,Baja
2014-03-01,-0.3491563381113321,0.6691032854723223,-1.5637457903159475,-0.48617218030921117,-0.7283920692654595,-0.49167261850592564,39.091181792230344,62.77534249301738,30.49304060934192,86.65627962369999,44.83116473557449,60.27155277099145,Baja
2014-04-01,-0.17384818914513092,1.4203760655374267,-1.1978650888635995,-0.5468470151672126,-0.4436730358520982,-0.18837145269812292,51.88798209861335,73.69174943271717,33.465124935724525,96.93983123607852,55.88441795486438,69.36249632342313,Moderada
2014-05-01,-0.12424680230645498,1.2904636428177385,-1.0614686976500347,-0.5463091627404635,-0.4707442021243385,-0.18246104440071068,52.13735243818897,73.78339991219717,35.46033079435251,96.04850846366901,55.7430832844614,69.51251593933873,Moderada
2014-06-01,-0.12263468799532731,1.1713665193181273,-1.0035719558637837,-0.6178881505115622,-0.5095707952987969,-0.21645981407026857,50.702885594102575,72.59718059429105,36.154989376893475,94.74461463441266,54.949845277233194,68.4322243914393,Moderada
2014-07-01,0.012760752503613589,0.7760962351080168,-1.4053577596354208,-0.7011254818940146,-0.5716663317475188,-0.37785851713306473,43.89319540612416,68.19616843234915,34.83993796250764,91.86042364328517,48.156933737469984,66.07482796007065,Baja
2014-08-01,-0.0014331767472888504,1.142350355185185,-1.3515105369643,-0.6332087610443147,-0.5277513244856221,-0.27431068881126813,48.26205721931397,71.88364591457491,33.827422749837034,95.76772308102639,51.87178596828889,69.07834248087049,Baja
2014-09-01,-0.11006481389445044,1.2113908230552226,-1.2872239168207777,-0.6444331503317831,-0.4965750032819046,-0.26538121225473865,48.6388072658563,71.55679079878756,33.562250654560984,95.32832505339661,52.26166954880089,68.7998227623049,Baja
2014-10-01,-0.1789680544528696,1.3742541631623921,-1.1209335487866048,-0.6388816772859565,-0.45956086699554743,-0.20481799687171723,51.19407397940433,73.11200016585258,34.0753485335101,96.37113038527836,54.438489821537594,69.98430159158471,Moderada
2014-11-01,-0.16645374787948894,1.2383206023735884,-1.1285152544252448,-0.6515560060966474,-0.38603332039562505,-0.21884754528468356,50.60214308803667,72.25844181320049,35.40855461641507,95.00137602176859,54.79645108999222,69.33333730774322,Moderada
2014-12-01,-0.17714776412986213,0.9839729642828747,-1.0813617787366117,-0.7442846440839799,-0.5745200501643054,-0.3186682545663769,46.39053486781374,69.11899689211468,35.291283491723725,92.05984177856308,51.10776336323343,66.75431169151572,Baja
2015-01-01,-0.20883056072325387,1.2437574476054833,-1.177780029342985,-0.6768444768190603,-0.46119584132301555,-0.2561786921205663,49.027077492773586,71.17257174938999,33.960820325816854,94.59140205015514,53.221514630305464,67.8330878092388,Moderada
2015-02-01,-0.253778661039413,1.2151421930436184,-1.2531240246414106,-0.5643284017886424,-0.3744073116976836,-0.24609924122470628,49.45234694391065,70.88125779440406,34.05505233734307,93.77496763739558,53.31345529692939,67.59095333702054,Moderada
2015-03-01,-0.25201295210874947,1.4359967428962597,-1.5812378209046547,-0.5693845197206833,-0.274125658711199,-0.2481528417098054,49.36570199071071,71.41738697213668,30.84844809020739,96.24569291290126,53.28225976121149,67.79699028336111,Moderada
2015-04-01,-0.09049743651633008,1.3002481674445328,-1.4399447926597693,-0.5055543056596493,-0.32167568293739374,-0.21148481006572192,50.91278961013258,73.05796825921632,33.60033791383024,96.53166432729988,54.86260789351932,70.10745788824921,Moderada
2015-05-01,-0.04113276605068721,1.5132435539129567,-1.1857360517062479,-0.553490238693424,-0.24735647901632268,-0.102894396310745,55.49440681661084,76.73355068029095,35.68595710557905,99.44343717085351,58.71843771820605,72.81909164439578,Moderada
2015-06-01,-0.09204094183218353,1.4682361770088947,-1.1175204833299082,-0.6399516594337251,-0.2766811084733238,-0.13159160321204919,54.283622067106585,75.56103440131061,35.79364248362162,98.37892946778334,57.462166853468645,71.8307221438413,Moderada
2015-07-01,-0.14041585991226965,1.26208646935948,-0.9976021745659827,-0.6749344494699092,-0.2761355702486395,-0.16540031696746424,52.85717401046485,73.68192705254462,37.55097680273168,95.55411725408167,55.93644089134514,70.22583887018915,Moderada
2015-08-01,-0.159388059252295,1.2812229737747778,-0.9201723405785022,-0.6625387513858743,-0.2778405346995483,-0.14774334242828838,53.602152278487424,74.06829391074558,38.02239523590688,95.55594077501634,56.8017235774992,70.7764135430106,Moderada
2015-09-01,-0.19765383660853683,1.229577520337264,-0.5998071121257046,-0.6514864303135898,-0.27028657215614815,-0.09793128617334304,55.703809009832746,74.8838679659612,40.98294870885881,94.55807134620487,58.93559518923456,71.3023498530244,Moderada
2015-10-01,-0.027345587189485564,1.4639394848704463,-0.3800280316225349,-0.6698293474733726,-0.31989670276833465,0.013367963163343741,60.39971667051892,79.7257029641305,42.44588832699668,99.04925706003199,62.5126506664858,75.13984237088722,Alta
2015-11-01,-0.017358435219648354,1.4963351997052676,-0.35259773781100023,-0.674317274774367,-0.349173013508065,0.020577747678437407,60.70390993811148,80.1343788258716,42.33249679534284,99.5196384208074,62.552829148467886,75.20848507898523,Alta
