Fecha,liq_disp_oblig_cp,liq_disp_inv_oblig_cp,liq_disp_inv_pasivo,liq_disp_inv_activo,liq_activos_pasivos_cp,fon_oblig_publico_emp_paspat,fon_oblig_publico_paspat,fon_oblig_bancos_paspat,fon_oblig_subordinadas_paspat,fon_juridicas_institucionales,fon_personas_naturales,fon_dias_permanencia_dpf,act_disp_activo,act_cartera_neta_activo,act_productivo_actcont,act_improductivo_patrimonio,car_reprogramada_cartera,car_mora_cartera,car_reprog_venc_ejec,car_prev_incobrable,car_categoria_f,solv_patrimonio_activo,solv_patrimonio_actcont,solv_cap,solv_mora_patrimonio,solv_mora_neta_patrimonio,rent_roa,rent_roe,rent_resultado_operativo,rent_gastos_fin_pasivos_costo,rent_gastos_admin_actcont
2012-07-01,47.54538461538462,86.48230769230769,47.24538461538462,32.143846153846155,NA,72.2023076923077,70.63384615384615,5.1899999999999995,0.6053846153846154,62.96384615384616,37.03615384615385,577.8011615384615,15.743076923076927,63.59,83.83538461538461,182.0907692307692,1.4715384615384615,1.29,22.52769230769231,4.0600000000000005,0.9615384615384615,16.836153846153845,13.64076923076923,25.293076923076928,10.814615384615385,3.716153846153847,1.4607692307692306,15.301538461538463,7.014615384615384,1.883076923076923,-5.320000000000001
2012-08-01,44.06153846153846,79.89846153846155,42.933076923076925,33.276153846153846,NA,74.06846153846153,72.63230769230769,5.313076923076922,0.5769230769230769,63.63307692307693,36.36692307692307,577.4715307692308,17.872307692307693,62.82769230769231,81.97153846153846,197.15692307692305,1.4546153846153846,1.3046153846153847,22.49384615384615,4.003846153846154,0.9453846153846153,14.743846153846155,12.61769230769231,24.73076923076923,10.887692307692307,3.6923076923076925,1.4353846153846155,15.622307692307693,6.935384615384615,1.8646153846153846,-5.246153846153845
2012-09-01,46.03923076923077,80.41307692307693,43.876923076923084,34.55,NA,73.80769230769229,72.44999999999999,5.154615384615385,0.556923076923077,64.87076923076924,35.129230769230766,559.3899692307691,19.454615384615387,61.48538461538462,80.36692307692307,215.55076923076922,1.4046153846153848,1.3192307692307694,22.97307692307692,3.9369230769230765,0.9299999999999999,14.209230769230771,12.276153846153845,24.990000000000006,10.836923076923075,3.886153846153846,1.4600000000000004,15.672307692307694,6.92923076923077,1.8699999999999999,-5.197692307692307
2012-10-01,45.042307692307695,79.96615384615384,42.58846153846154,33.878461538461536,NA,73.78076923076924,72.07461538461538,6.2007692307692315,0.546923076923077,64.97,35.03000000000001,554.2401846153846,18.333846153846153,62.35923076923078,81.57846153846154,198.37,1.3807692307692307,1.29,27.75230769230769,3.8946153846153844,0.9053846153846155,13.968461538461538,12.134615384615387,22.07384615384615,10.486923076923075,3.691538461538461,1.4553846153846153,15.725384615384616,6.964615384615385,1.8553846153846154,-5.203076923076923
2012-11-01,48.441538461538464,84.29769230769229,44.04461538461539,34.97769230769231,NA,73.55076923076923,71.15538461538462,6.588461538461538,0.62,65.00384615384615,34.99615384615384,553.9814384615385,19.436153846153847,61.373846153846145,80.27384615384615,214.36153846153846,1.3661538461538463,1.2646153846153845,22.486923076923077,3.8246153846153845,0.8969230769230769,13.685384615384613,12.126153846153844,23.13384615384615,10.34769230769231,3.5738461538461532,1.4853846153846153,15.933846153846154,7.01,1.85,-5.182307692307692
2012-12-01,49.38549287821758,84.58355513635429,42.58578784441713,34.423284915879314,NA,75.52671194238579,73.37456908524294,4.886528698176718,0.570550124054783,65.68785714285714,34.31214285714285,565.3580714285714,20.184088283656514,61.65533938583506,79.28722602611617,222.19685390560446,1.1928749336846989,1.198143515142297,19.244540166565447,3.4859928040700843,0.8642857142857142,13.552306387011445,12.06304050012382,20.651428571428575,8.667556376175872,2.687312291937846,1.4598927721702535,15.943619281194557,7.279255746405199,1.9433062060309978,-5.331083396313126
2013-01-01,47.35928571428572,81.94214285714285,42.70928571428571,34.24714285714286,NA,76.095,73.67071428571428,4.072857142857143,0.5599999999999999,67.14285714285715,32.857142857142854,583.5929071428571,19.445,61.73,79.98428571428572,214.0507142857143,1.1807142857142856,1.264285714285714,19.821428571428573,3.4978571428571423,0.8785714285714287,13.717857142857143,11.980714285714285,20.323571428571427,9.158571428571426,2.970714285714286,0.9514285714285714,12.37,7.060714285714285,2.0785714285714283,-5.667142857142856
2013-02-01,51.461428571428556,87.8307142857143,42.027857142857144,34.175714285714285,NA,75.11428571428571,72.54642857142856,5.630000000000001,0.6007142857142858,65.755,34.245000000000005,564.0520928571428,19.435714285714287,61.520714285714284,79.85571428571428,218.18928571428572,1.2164285714285712,1.377142857142857,21.53,3.5121428571428566,0.8850000000000001,13.119285714285713,11.612142857142857,20.777142857142856,10.510714285714284,3.857142857142857,0.9757142857142858,11.372142857142858,6.829285714285715,1.898571428571429,-5.53
2013-03-01,44.75285714285714,83.84642857142856,42.24714285714286,34.13285714285714,NA,75.49071428571428,72.9707142857143,5.2821428571428575,0.5764285714285714,66.53285714285714,33.46714285714285,564.6435357142857,17.822142857142858,61.31357142857143,81.18857142857142,204.16642857142855,1.262142857142857,1.3614285714285717,18.080000000000002,3.547857142857143,0.872142857142857,13.105,11.620714285714284,21.165,10.428571428571429,3.644285714285714,1.0978571428571429,11.689285714285713,7.048571428571429,1.957142857142857,-5.57
2013-04-01,38.84928571428571,79.76642857142859,40.29857142857143,33.25214285714286,NA,75.65714285714286,73.15928571428572,5.250714285714286,0.6628571428571428,66.84142857142857,33.15857142857143,564.7982071428571,16.357142857142854,62.30071428571428,82.6392857142857,182.5371428571429,1.2185714285714284,1.345,22.552857142857142,3.4664285714285716,0.8942857142857144,12.522857142857143,11.188571428571427,20.86071428571429,10.453571428571431,3.37,1.2007142857142856,12.372142857142856,7.17,1.9585714285714286,-5.6464285714285705
